3335,214,3527,542
41,1068,321,1501
2491,1550,2634,1991
87,156,161,363
1145,2632,1245,2934
2446,1463,2392,1380
452,622,602,927
3397,735,3866,1221
394,2799,459,2871
726,1045,1000,1382
1504,837,1719,1103
3968,900,4313,1266
3047,871,3409,1405
333,1454,572,2001
1214,139,1283,276
1996,1761,2326,2255
2606,2530,2747,2793
3282,1227,3420,1543
612,2955,698,3258
1495,425,1845,966
1548,2904,1686,3290
2749,846,2990,1428
1737,220,1655,133
101,553,192,788
2923,601,2955,651
1572,1206,1685,1456
3339,1645,3351,1689
2510,683,2557,784
2552,1650,2689,1857
1586,1531,1990,2173
2925,719,2705,1083
1062,2689,842,2971
1878,699,1697,1059
3844,740,3555,1221
2176,2785,1781,3182
3882,2008,3781,2356
1776,1031,1573,1295
735,1317,649,1581
995,1551,567,2215
350,237,235,611
10,2560,-203,2825
750,2184,540,2664
1924,261,1960,203
1606,1743,1469,2074
46,1998,-311,2381
3390,1464,3261,1650
1923,836,1765,1087
3333,287,2995,672
62,371,-52,781
720,2338,618,2597
573,1998,234,2390
3440,530,3254,750
1130,2094,1085,2165
1554,134,1316,492
1788,861,1856,765
1499,379,1256,770
73,446,-201,1134
1188,1145,939,1615
523,1272,275,1639
3209,564,3107,813
3307,762,3164,588
2493,890,2241,99
1212,1576,848,1068
2865,1798,2722,1391
2670,1890,2590,1604
1333,1129,1003,637
3010,2405,2844,2047
2622,467,2455,-83
1536,1641,1385,1148
239,1469,32,994
655,2519,531,2313
3681,1516,3427,1192
846,1077,673,835
3724,2391,3682,2333
2077,1305,1954,1125
479,926,355,789
2471,1295,2293,1099
1713,2017,1539,1742
756,2197,636,1952
752,741,694,562
3535,2383,3157,1972
1724,1825,1344,1209
1559,2586,1383,2346
291,541,106,314
2481,2623,2469,2591
1399,316,1245,-50
356,559,348,542
2491,1337,2346,1182
1108,749,1051,656
2914,764,2614,418
2270,1487,2398,1399
1340,2016,1613,1880
2235,1826,2493,1725
3384,2032,3643,1801
2041,1615,2470,1278
482,505,652,454
1373,1229,1752,1078
3482,2123,3825,2002
