1599,997,1832,1262
1849,651,2041,918
3418,1216,3532,1466
2430,686,2615,1125
1788,81,1893,264
1023,974,1168,1254
3121,2601,3209,2722
2946,1714,3091,2051
3623,11,3712,275
1268,2126,1286,2146
1968,2199,2128,2364
1829,1915,1945,2109
1998,469,2209,731
1804,425,2122,984
3505,764,3762,1073
1874,2553,2103,2806
3165,1790,3232,2027
3950,1834,4085,2101
2997,1826,3225,2130
577,1190,841,1578
160,1135,302,1346
339,2381,408,2468
1465,654,1681,898
1354,1338,1575,1646
2836,987,2945,1255
2651,2520,2740,2788
3048,1150,3198,1362
2060,501,2226,765
2821,2491,3008,2968
1675,245,1783,643
3560,1220,3231,1750
3411,2933,3217,3145
1836,2430,1697,2730
2538,1065,2377,1622
1436,2809,1241,3039
2489,2348,2339,2549
691,2896,698,2883
1804,1045,1681,1365
2065,1196,1992,1380
3693,1059,3589,1351
3083,1690,2971,1827
1314,1320,1131,1806
2329,2405,2116,2741
3409,1699,3380,1780
1499,1689,1335,2135
2004,1981,1932,2139
1811,280,1702,448
2225,2369,2144,2629
3885,2159,3693,2550
1529,1460,1329,1753
401,20,171,280
1273,725,1103,936
769,1057,740,1094
2147,266,2012,480
1780,99,1681,222
3931,1623,3881,1714
707,272,563,714
3789,98,3748,225
2600,852,2672,727
671,1766,362,2155
2496,1052,2404,852
2284,1834,2019,1295
1055,1855,1008,1800
452,579,280,126
1600,1830,1307,1508
3422,1686,3432,1713
3499,344,3306,23
1819,2720,1708,2567
2750,3,2588,-313
1222,296,1046,-228
480,730,289,476
1630,964,1486,790
1542,1142,1337,858
2942,1143,2591,588
1180,642,1028,435
2219,2902,1982,2558
3574,919,3522,829
1559,1634,1461,1407
3640,664,3473,310
1047,520,820,253
3106,851,2907,625
671,317,451,51
2942,2873,2849,2679
3595,810,3360,452
385,386,375,360
391,3,423,90
3638,62,3487,-494
2562,2242,2487,2165
2999,171,2913,-44
1765,2709,1721,2620
1719,2431,1891,2326
3056,2294,3232,2157
1592,1254,1673,1202
3661,1759,3791,1645
3409,222,3542,91
854,1880,913,1831
2227,230,2402,116
2663,1861,3349,1539
3657,2053,3586,2104
2575,1633,3068,1500
2959,2579,3286,2346
425,1594,824,1336
3825,75,3923,-10
403,425,626,315
3976,2284,4218,2135
866,1722,1467,1528
1424,256,1464,230
456,224,963,-24
2042,2502,2222,2400
1768,1756,1856,1725
3190,1576,3441,1464
