2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
1963.9217470611668,1520.7947855131997
1963.9217470611668,1520.7947855131997
1963.9217470611668,1520.7947855131997
2016.0,1459.1843519268782
1963.9217470611668,1520.7947855131997
1963.9217470611668,1520.7947855131997
1963.9217470611668,1520.7947855131997
2016.0,1459.1843519268782
1869.9325332136455,1450.2701171560293
2015.9999549119702,1353.424203330674
1869.9325332136455,1450.2701171560293
1869.9325332136455,1450.2701171560293
1878.6379566778758,1591.2335304254805
1916.2934406805493,1635.3080910483625
1963.858220334496,1661.758198782663
1963.858220334496,1661.758198782663
1878.6379566778758,1591.2335304254805
1878.6379566778758,1591.2335304254805
2015.9999549119702,1353.424203330674
1858.3981186501546,1529.54794245215
2016.0,1406.3365103765823
2016.0,1406.3365103765823
2016.0,1406.3365103765823
1916.3693927808506,1547.1925438770772
1946.0942012726248,1591.2335304254761
2016.0,1617.663489623418
2016.0,1617.663489623418
1916.3693927808506,1547.1925438770772
1916.3693927808506,1547.1925438770772
1913.6995638834346,1485.553945289367
2015.999936235897,1193.974926841281
1751.434406712348,1688.4794435790345
1708.003255189398,1591.2335304254755
1751.434406712348,1688.4794435790345
1751.434406712348,1688.4794435790345
2016.0,1830.0250731587253
2016.0,1830.0250731587253
2016.0,1830.0250731587253
1708.003255189398,1591.2335304254755
1827.4248960578614,1768.084707334945
1699.9763935842925,1476.3765899214675
1699.9763935842925,1476.3765899214675
1699.9763935842925,1476.3765899214675
2015.999936235897,1193.974926841281
1746.0055621527051,1343.9436086037342
1746.0055621527051,1343.9436086037342
1746.0055621527051,1343.9436086037342
1869.9325332136455,1450.2701171560293
2015.9999549119702,1353.424203330674
1869.9325332136455,1450.2701171560293
1869.9325332136455,1450.2701171560293
1878.6379566778758,1591.2335304254805
1916.2934406805493,1635.3080910483625
1963.858220334496,1661.758198782663
1963.858220334496,1661.758198782663
1878.6379566778758,1591.2335304254805
1878.6379566778758,1591.2335304254805
2015.9999549119702,1353.424203330674
1858.3981186501546,1529.54794245215
2016.0,1406.3365103765823
2016.0,1406.3365103765823
2016.0,1406.3365103765823
1916.3693927808506,1547.1925438770772
1946.0942012726248,1591.2335304254761
2016.0,1617.663489623418
2016.0,1617.663489623418
1916.3693927808506,1547.1925438770772
1916.3693927808506,1547.1925438770772
1913.6995638834346,1485.553945289367
2016.0,1406.3365103765823
2016.0,1406.3365103765823
2016.0,1406.3365103765823
1916.3693927808506,1547.1925438770772
1946.0942012726248,1591.2335304254761
2016.0,1617.663489623418
2016.0,1617.663489623418
1916.3693927808506,1547.1925438770772
1916.3693927808506,1547.1925438770772
1913.6995638834346,1485.553945289367
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1511.9999999999998
2016.0,1406.3365103765823
2016.0,1406.3365103765823
