2930,2174
2012,1439
3892,2591
1488,752
3335,950
3467,1157
1523,1812
2417,1294
4207,1160
3347,2614
1181,619
1813,507
1398,2551
888,2282
3397,1104
581,479
3187,2876
3577,932
1011,1442
2853,3383
2934,192
2720,1697
3270,190
2156,1346
3328,1096
2933,1615
1008,2634
2436,1318
2276,1741
505,2466
3003,336
2333,861
2009,2595
920,403
3603,709
1582,53
3142,2189
2465,1060
2555,113
3380,2993
3393,700
783,293
2397,505
2590,2257
3346,1857
2439,1630
1361,1781
2982,965
1755,1704
1443,1308
2346,1133
1504,1771
1818,277
1748,2611
3445,2680
698,1278
1420,138
1172,2419
1712,2640
3919,2094
2122,2312
1395,1234
589,2013
855,476
486,1689
3371,326
3434,1858
1282,1877
3232,2750
3507,2333
2121,164
3450,1672
2928,2164
3754,2208
1889,2181
277,1473
3115,1416
140,2165
1277,1623
808,1335
1267,2379
2343,524
1861,2892
2195,2759
2347,641
1846,1684
-73,146
1117,2531
1343,301
3933,1530
2866,2287
2225,1402
3994,1634
