1288,1936
3220,2145
727,2080
1395,933
1170,2429
417,1134
2353,663
1533,1242
3555,1735
3737,2666
2760,971
3584,3174
3892,1310
2262,87
2356,3156
1501,1600
2201,1064
2410,1320
1473,1871
1309,254
2254,1709
2911,800
1728,848
283,2605
2994,2970
720,1202
3451,519
249,1358
1936,3312
2032,2502
3540,1851
1528,2285
-29,1913
3332,573
2680,2922
2183,2158
1917,2789
3509,504
3899,1137
400,1008
2780,614
780,2418
3229,1282
400,1845
601,920
2183,358
2721,2007
1122,1279
1371,83
1641,162
612,2504
3419,644
2001,1879
971,-353
3913,3010
3308,1577
1552,2889
3717,1973
103,1164
3129,1933
496,1247
502,-103
2135,-45
935,2586
82,2681
1761,1718
1362,1191
-100,1977
4240,2086
1031,2463
4058,46
1237,3460
3237,1331
798,475
669,671
2198,2861
823,968
2573,2896
532,520
2530,547
2664,2881
3228,2646
3620,1054
2766,2301
1368,1338
2178,170
515,509
2515,2035
2233,817
1054,2077
1953,3209
1705,621
3285,2644
1608,86
3585,636
2254,290
813,2452
1211,352
2352,2781
3639,2576
2979,2084
2468,1994
4247,1069
834,-238
3024,899
1892,2161
1520,734
1211,2488
2799,69
3034,2615
3871,931
378,1291
806,1190
