3045,2349
1915,1541
3935,2635
1342,914
3428,881
3148,1352
1482,1878
2358,1336
3900,1348
3299,2557
1308,437
1939,381
1659,2964
723,2408
3456,1174
657,714
3169,2841
3700,1177
1020,1463
2923,3241
2768,427
2939,1167
3229,204
2278,1588
3265,1002
2946,1638
893,2830
2475,1418
2027,2079
567,2677
2936,120
2438,767
1954,2451
833,275
3724,623
1533,-11
3007,2030
2488,1088
2585,166
3213,2739
3565,946
582,-166
2284,266
2516,2386
3198,1982
2498,1611
1153,1960
3027,860
1805,1765
1148,1961
2195,943
1559,1901
1652,348
1522,2688
3405,2634
983,1794
1263,216
1184,2451
1689,2563
3939,2071
2176,2222
1096,1635
722,2188
719,259
393,1715
3355,345
2942,2030
1215,1709
3483,3136
3514,2324
2089,122
3334,1759
2784,2229
3879,2070
2405,1962
341,1435
3215,1526
20,2369
1345,1700
747,1378
1319,2338
2259,384
1818,2907
2095,2883
2461,791
2162,1104
-216,-303
1070,2438
1640,714
3805,1312
3017,2491
2221,1393
4027,1710
