1525,1710
3178,2012
1241,1858
2147,521
682,2619
465,1224
2465,775
1319,806
3631,1951
3879,2213
3199,291
3754,2889
4066,1203
2376,222
2375,3177
1398,1317
2474,839
2435,1310
1839,1560
1115,719
2409,1643
2807,985
1820,1180
345,2716
2847,3153
816,967
3400,541
129,1422
1984,3204
1846,3100
2827,712
1184,2480
-99,1835
3846,349
2670,2902
2026,1788
1891,2838
3540,572
4100,1455
574,1569
2928,831
546,3022
3205,1326
69,2323
817,1655
1905,1005
2654,2085
1175,1425
1469,40
1411,434
556,2436
3264,719
2033,1947
943,-328
3650,2411
3363,1693
1454,3132
3514,1757
78,1075
3088,1881
429,1376
596,-196
1433,-994
709,1854
181,2812
1714,1561
1596,1497
-14,1854
4373,2224
1396,2935
4887,-449
1278,3530
3205,1278
1055,776
308,211
1958,2293
517,1058
2542,2782
787,328
2522,534
2661,2892
3219,2649
3924,1425
2540,1677
1564,1630
2267,379
530,553
2199,1715
2408,1048
1005,2229
1957,3194
1861,955
3408,2495
1638,173
3749,366
2020,-165
936,2585
1441,258
2531,2447
3610,2483
2693,2242
2402,2229
4335,998
916,-2
2863,617
2012,2019
1580,689
1397,2392
2793,71
3350,3008
3954,1020
231,990
696,795
